2_5000,11,472
2_5000,15,113
2_5000,2,255
2_5000,24,1078
2_5000,33,35
2_5000,34,66
2_5000,7,959
2_5000,0,-22970
2_5000,14,112
2_5000,19,89
2_5000,21,115
2_5000,26,62
2_5000,40,33
2_5000,1,2370
2_5000,16,102
2_5000,3,210
2_5000,38,206
2_5000,4,629
2_5000,12,1311
2_5000,31,212
2_5000,32,1139
2_5000,39,89
2_5000,5,1487
2_5000,8,578
2_5000,42,116
2_5000,13,38
2_5000,25,372
2_5000,27,1583
2_5000,30,488
2_5000,37,1691
2_5000,17,8
2_5000,20,2060
2_5000,23,878
2_5000,35,209
2_5000,9,817
2_5000,28,102
2_5000,29,607
2_5000,6,779
2_5000,41,874
2_5000,10,224
2_5000,18,43
2_5000,22,193
2_5000,36,166
2_5001,15,113
2_5001,32,1139
2_5001,36,166
2_5001,5,1487
2_5001,26,62
2_5001,29,607
2_5001,37,1691
2_5001,39,89
2_5001,40,33
2_5001,0,-22970
2_5001,12,1311
2_5001,21,115
2_5001,22,193
2_5001,4,629
2_5001,1,2370
2_5001,33,35
2_5001,9,817
2_5001,13,38
2_5001,20,2060
2_5001,28,102
2_5001,35,209
2_5001,7,959
2_5001,10,224
2_5001,14,112
2_5001,16,102
2_5001,27,1583
2_5001,38,206
2_5001,6,779
2_5001,41,874
2_5001,11,472
2_5001,17,8
2_5001,24,1078
2_5001,25,372
2_5001,30,488
2_5001,8,578
2_5001,42,116
2_5001,18,43
2_5001,19,89
2_5001,2,255
2_5001,23,878
2_5001,3,210
2_5001,31,212
2_5001,34,66
2_5002,46,406
2_5002,61,2
2_5002,11,935
2_5002,36,513
2_5002,37,772
2_5002,39,535
2_5002,5,20
2_5002,27,1243
2_5002,29,433
2_5002,40,2188
2_5002,43,10
2_5002,26,159
2_5002,31,10
2_5002,57,34
2_5002,3,162
2_5002,49,289
2_5002,55,137
2_5002,6,529
2_5002,59,859
2_5002,25,17
2_5002,33,54
2_5002,24,1525
2_5002,32,546
2_5002,52,53
2_5002,7,286
2_5002,10,359
2_5002,53,842
2_5002,9,514
2_5002,58,480
2_5002,62,146
2_5002,21,1596
2_5002,42,27
2_5002,8,475
2_5002,19,877
2_5002,20,424
2_5002,22,464
2_5002,28,283
2_5002,34,981
2_5002,35,1966
2_5002,4,269
2_5002,44,265
2_5002,50,150
2_5002,54,936
2_5002,14,1376
2_5002,18,192
2_5002,2,866
2_5002,38,1159
2_5002,41,415
2_5002,48,236
2_5002,56,32
2_5002,13,1491
2_5002,15,51
2_5002,16,130
2_5002,30,147
2_5002,51,658
2_5002,0,-34331
2_5002,1,1037
2_5002,45,882
2_5002,12,1314
2_5002,17,770
2_5002,23,476
2_5002,47,323
2_5002,60,5
2_5003,27,1243
2_5003,42,27
2_5003,45,882
2_5003,51,658
2_5003,28,283
2_5003,29,433
2_5003,47,323
2_5003,8,475
2_5003,57,34
2_5003,10,359
2_5003,13,1491
2_5003,16,130
2_5003,30,147
2_5003,32,546
2_5003,4,269
2_5003,55,137
2_5003,60,5
2_5003,17,770
2_5003,22,464
2_5003,23,476
2_5003,33,54
2_5003,44,265
2_5003,5,20
2_5003,50,150
2_5003,11,935
2_5003,24,1525
2_5003,54,936
2_5003,19,877
2_5003,3,162
2_5003,39,535
2_5003,52,53
2_5003,58,480
2_5003,61,2
2_5003,0,-34331
2_5003,1,1037
2_5003,14,1376
2_5003,37,772
2_5003,18,192
2_5003,31,10
2_5003,38,1159
2_5003,7,286
2_5003,62,146
2_5003,15,51
2_5003,36,513
2_5003,43,10
2_5003,6,529
2_5003,9,514
2_5003,21,1596
2_5003,25,17
2_5003,35,1966
2_5003,41,415
2_5003,48,236
2_5003,49,289
2_5003,59,859
2_5003,12,1314
2_5003,2,866
2_5003,40,2188
2_5003,20,424
2_5003,34,981
2_5003,53,842
2_5003,56,32
2_5003,26,159
2_5003,46,406
2_5004,26,62
2_5004,37,1691
2_5004,42,116
2_5004,8,578
2_5004,1,2370
2_5004,16,102
2_5004,3,210
2_5004,38,206
2_5004,4,629
2_5004,33,35
2_5004,5,1487
2_5004,10,224
2_5004,20,1186
2_5004,21,115
2_5004,22,193
2_5004,23,878
2_5004,31,212
2_5004,32,1139
2_5004,35,209
2_5004,0,-22970
2_5004,15,113
2_5004,2,255
2_5004,27,1583
2_5004,28,102
2_5004,41,874
2_5004,14,986
2_5004,9,817
2_5004,6,779
2_5004,12,1311
2_5004,17,8
2_5004,18,43
2_5004,29,607
2_5004,30,488
2_5004,40,33
2_5004,19,89
2_5004,24,1078
2_5004,25,372
2_5004,34,66
2_5004,7,959
2_5004,11,472
2_5004,13,38
2_5004,36,166
2_5004,39,89
2_5005,34,981
2_5005,37,772
2_5005,38,1159
2_5005,55,137
2_5005,56,32
2_5005,26,159
2_5005,9,514
2_5005,61,2
2_5005,13,1491
2_5005,32,546
2_5005,43,10
2_5005,51,658
2_5005,1,1037
2_5005,11,935
2_5005,23,476
2_5005,52,53
2_5005,15,51
2_5005,31,10
2_5005,41,415
2_5005,22,464
2_5005,25,17
2_5005,39,535
2_5005,40,2188
2_5005,48,236
2_5005,57,34
2_5005,30,147
2_5005,47,323
2_5005,14,1376
2_5005,21,1596
2_5005,27,1243
2_5005,29,433
2_5005,3,162
2_5005,54,936
2_5005,33,54
2_5005,46,406
2_5005,49,289
2_5005,53,842
2_5005,7,286
2_5005,60,5
2_5005,18,192
2_5005,35,1966
2_5005,36,513
2_5005,4,269
2_5005,42,27
2_5005,50,150
2_5005,62,146
2_5005,0,-34331
2_5005,12,1314
2_5005,16,130
2_5005,20,424
2_5005,6,529
2_5005,59,859
2_5005,24,1525
2_5005,28,283
2_5005,44,265
2_5005,58,480
2_5005,17,770
2_5005,19,877
2_5005,2,866
2_5005,10,359
2_5005,45,882
2_5005,5,20
2_5005,8,475
2_5006,13,1491
2_5006,17,770
2_5006,29,433
2_5006,40,2188
2_5006,37,772
2_5006,55,137
2_5006,18,192
2_5006,32,546
2_5006,38,1159
2_5006,48,236
2_5006,58,480
2_5006,19,877
2_5006,31,10
2_5006,50,150
2_5006,51,658
2_5006,62,146
2_5006,2,866
2_5006,30,147
2_5006,42,27
2_5006,0,-34331
2_5006,26,159
2_5006,4,269
2_5006,9,514
2_5006,59,859
2_5006,11,935
2_5006,23,476
2_5006,3,162
2_5006,5,20
2_5006,24,1525
2_5006,34,981
2_5006,43,10
2_5006,56,32
2_5006,57,34
2_5006,12,1314
2_5006,16,130
2_5006,36,513
2_5006,39,535
2_5006,46,406
2_5006,47,323
2_5006,21,1596
2_5006,52,53
2_5006,53,842
2_5006,20,424
2_5006,41,415
2_5006,8,475
2_5006,27,1243
2_5006,35,1966
2_5006,14,1376
2_5006,15,51
2_5006,25,17
2_5006,33,54
2_5006,45,882
2_5006,49,289
2_5006,54,936
2_5006,1,1037
2_5006,10,359
2_5006,28,283
2_5006,61,2
2_5006,44,265
2_5006,6,529
2_5006,60,5
2_5006,22,464
2_5006,7,286
2_5007,11,935
2_5007,20,424
2_5007,4,269
2_5007,1,1037
2_5007,19,877
2_5007,44,265
2_5007,37,772
2_5007,39,535
2_5007,6,529
2_5007,45,882
2_5007,51,658
2_5007,60,5
2_5007,12,1314
2_5007,18,192
2_5007,41,415
2_5007,48,236
2_5007,23,476
2_5007,26,159
2_5007,36,513
2_5007,25,17
2_5007,32,546
2_5007,34,981
2_5007,59,859
2_5007,13,1491
2_5007,31,10
2_5007,33,54
2_5007,54,936
2_5007,9,514
2_5007,58,480
2_5007,21,1596
2_5007,22,464
2_5007,40,2188
2_5007,5,20
2_5007,50,150
2_5007,17,770
2_5007,2,866
2_5007,49,289
2_5007,30,147
2_5007,38,1159
2_5007,16,130
2_5007,24,1525
2_5007,7,286
2_5007,62,146
2_5007,0,-34331
2_5007,10,359
2_5007,14,1376
2_5007,35,1966
2_5007,15,51
2_5007,29,433
2_5007,3,162
2_5007,27,1243
2_5007,55,137
2_5007,56,32
2_5007,42,27
2_5007,52,53
2_5007,8,475
2_5007,53,842
2_5007,61,2
2_5007,28,283
2_5007,43,10
2_5007,46,406
2_5007,47,323
2_5007,57,34
2_5008,35,209
2_5008,42,116
2_5008,1,2370
2_5008,12,1311
2_5008,22,193
2_5008,28,102
2_5008,14,112
2_5008,39,89
2_5008,9,817
2_5008,6,779
2_5008,7,959
2_5008,13,38
2_5008,25,372
2_5008,30,488
2_5008,36,166
2_5008,31,212
2_5008,11,472
2_5008,19,89
2_5008,20,2060
2_5008,29,607
2_5008,2,255
2_5008,41,874
2_5008,3,210
2_5008,34,66
2_5008,38,206
2_5008,4,629
2_5008,0,-22970
2_5008,10,224
2_5008,18,43
2_5008,24,1078
2_5008,5,1487
2_5008,8,578
2_5008,23,878
2_5008,26,62
2_5008,33,35
2_5008,37,1691
2_5008,27,1583
2_5008,32,1139
2_5008,40,33
2_5008,15,113
2_5008,16,102
2_5008,17,8
2_5008,21,115
2_5009,19,877
2_5009,60,5
2_5009,59,859
2_5009,61,2
2_5009,62,146
2_5009,16,130
2_5009,26,159
2_5009,6,529
2_5009,13,1491
2_5009,31,10
2_5009,4,269
2_5009,45,882
2_5009,50,150
2_5009,55,137
2_5009,57,34
2_5009,36,513
2_5009,40,2188
2_5009,52,53
2_5009,7,286
2_5009,27,1243
2_5009,32,546
2_5009,34,981
2_5009,1,1037
2_5009,41,415
2_5009,58,480
2_5009,20,424
2_5009,25,17
2_5009,28,283
2_5009,35,1966
2_5009,8,475
2_5009,0,-34331
2_5009,11,935
2_5009,15,51
2_5009,21,1596
2_5009,43,10
2_5009,56,32
2_5009,38,1159
2_5009,39,535
2_5009,49,289
2_5009,53,842
2_5009,9,514
2_5009,10,359
2_5009,22,464
2_5009,24,1525
2_5009,42,27
2_5009,46,406
2_5009,14,1376
2_5009,2,866
2_5009,12,1314
2_5009,23,476
2_5009,30,147
2_5009,37,772
2_5009,48,236
2_5009,5,20
2_5009,54,936
2_5009,29,433
2_5009,3,162
2_5009,33,54
2_5009,18,192
2_5009,47,323
2_5009,17,770
2_5009,44,265
2_5009,51,658
2_5010,38,206
2_5010,39,89
2_5010,11,472
2_5010,14,112
2_5010,27,1583
2_5010,28,102
2_5010,31,212
2_5010,37,1691
2_5010,2,255
2_5010,4,629
2_5010,8,578
2_5010,1,2370
2_5010,24,1078
2_5010,6,779
2_5010,26,62
2_5010,5,1487
2_5010,40,33
2_5010,16,102
2_5010,19,89
2_5010,20,2060
2_5010,29,607
2_5010,34,66
2_5010,9,817
2_5010,10,224
2_5010,17,8
2_5010,23,878
2_5010,25,372
2_5010,0,-22970
2_5010,12,1311
2_5010,13,38
2_5010,15,113
2_5010,21,115
2_5010,22,193
2_5010,30,488
2_5010,33,35
2_5010,41,874
2_5010,42,116
2_5010,18,43
2_5010,3,210
2_5010,32,1139
2_5010,35,209
2_5010,36,166
2_5010,7,959
2_5011,35,550
2_5011,8,294
2_5011,39,21
2_5011,47,16
2_5011,49,1690
2_5011,11,84
2_5011,20,1043
2_5011,19,336
2_5011,21,52
2_5011,3,669
2_5011,40,681
2_5011,45,1132
2_5011,51,305
2_5011,12,1384
2_5011,14,530
2_5011,27,6
2_5011,28,41
2_5011,29,53
2_5011,31,664
2_5011,33,1134
2_5011,13,1062
2_5011,17,42
2_5011,41,372
2_5011,43,251
2_5011,22,499
2_5011,5,877
2_5011,4,1169
2_5011,44,19
2_5011,48,808
2_5011,26,139
2_5011,32,216
2_5011,25,17
2_5011,36,212
2_5011,9,1298
2_5011,52,706
2_5011,1,826
2_5011,15,495
2_5011,23,481
2_5011,6,223
2_5011,16,1855
2_5011,18,145
2_5011,2,597
2_5011,24,372
2_5011,30,86
2_5011,34,984
2_5011,0,-27014
2_5011,10,654
2_5011,38,298
2_5011,42,140
2_5011,46,596
2_5011,37,450
2_5011,7,440
3_5000,30,147
3_5000,8,475
3_5000,38,1159
3_5000,42,27
3_5000,45,882
3_5000,20,424
3_5000,27,1243
3_5000,48,236
3_5000,61,2
3_5000,14,1376
3_5000,6,529
3_5000,28,283
3_5000,49,289
3_5000,58,480
3_5000,50,150
3_5000,51,658
3_5000,11,935
3_5000,15,51
3_5000,19,877
3_5000,40,2188
3_5000,32,546
3_5000,7,286
3_5000,57,34
3_5000,62,146
3_5000,12,1314
3_5000,17,770
3_5000,2,866
3_5000,3,162
3_5000,0,-34331
3_5000,43,10
3_5000,54,936
3_5000,36,513
3_5000,44,265
3_5000,47,323
3_5000,1,1037
3_5000,22,464
3_5000,29,433
3_5000,34,981
3_5000,46,406
3_5000,56,32
3_5000,13,1491
3_5000,26,159
3_5000,39,535
3_5000,41,415
3_5000,31,10
3_5000,4,269
3_5000,60,5
3_5000,53,842
3_5000,16,130
3_5000,21,1596
3_5000,35,1966
3_5000,52,53
3_5000,24,1525
3_5000,37,772
3_5000,55,137
3_5000,18,192
3_5000,5,20
3_5000,23,476
3_5000,25,17
3_5000,33,54
3_5000,10,359
3_5000,9,514
3_5000,59,859
3_5001,28,283
3_5001,33,54
3_5001,35,1966
3_5001,42,27
3_5001,52,53
3_5001,2,866
3_5001,4,269
3_5001,56,32
3_5001,8,475
3_5001,10,359
3_5001,14,1376
3_5001,38,1159
3_5001,20,424
3_5001,3,162
3_5001,31,10
3_5001,51,658
3_5001,22,464
3_5001,62,146
3_5001,25,17
3_5001,18,192
3_5001,30,147
3_5001,45,882
3_5001,58,480
3_5001,59,859
3_5001,1,1037
3_5001,11,935
3_5001,13,1491
3_5001,21,1596
3_5001,27,1243
3_5001,54,936
3_5001,15,51
3_5001,26,159
3_5001,41,415
3_5001,60,5
3_5001,61,2
3_5001,57,34
3_5001,34,981
3_5001,39,535
3_5001,7,286
3_5001,0,-34331
3_5001,32,546
3_5001,36,513
3_5001,43,10
3_5001,6,529
3_5001,9,514
3_5001,12,1314
3_5001,24,1525
3_5001,29,433
3_5001,50,150
3_5001,53,842
3_5001,17,770
3_5001,19,877
3_5001,23,476
3_5001,37,772
3_5001,49,289
3_5001,55,137
3_5001,16,130
3_5001,40,2188
3_5001,46,406
3_5001,47,323
3_5001,48,236
3_5001,5,20
3_5001,44,265
3_5002,19,877
3_5002,35,1966
3_5002,5,20
3_5002,55,137
3_5002,62,146
3_5002,2,866
3_5002,26,159
3_5002,34,981
3_5002,41,415
3_5002,54,936
3_5002,0,-34331
3_5002,18,192
3_5002,20,424
3_5002,30,147
3_5002,23,476
3_5002,37,772
3_5002,50,150
3_5002,51,658
3_5002,9,514
3_5002,14,1376
3_5002,17,770
3_5002,3,162
3_5002,39,535
3_5002,57,34
3_5002,32,546
3_5002,56,32
3_5002,58,480
3_5002,31,10
3_5002,45,882
3_5002,48,236
3_5002,8,475
3_5002,16,130
3_5002,25,17
3_5002,4,269
3_5002,29,433
3_5002,42,27
3_5002,61,2
3_5002,12,1314
3_5002,24,1525
3_5002,28,283
3_5002,60,5
3_5002,1,1037
3_5002,10,359
3_5002,11,935
3_5002,52,53
3_5002,53,842
3_5002,49,289
3_5002,6,529
3_5002,59,859
3_5002,21,1596
3_5002,27,1243
3_5002,33,54
3_5002,38,1159
3_5002,47,323
3_5002,40,2188
3_5002,43,10
3_5002,44,265
3_5002,15,51
3_5002,46,406
3_5002,7,286
3_5002,13,1491
3_5002,22,464
3_5002,36,513
3_5003,38,206
3_5003,5,1487
3_5003,6,779
3_5003,0,-22970
3_5003,27,1583
3_5003,42,116
3_5003,28,102
3_5003,29,607
3_5003,2,255
3_5003,22,193
3_5003,33,35
3_5003,9,817
3_5003,14,112
3_5003,18,43
3_5003,15,113
3_5003,3,210
3_5003,30,488
3_5003,40,33
3_5003,10,224
3_5003,12,1311
3_5003,20,2060
3_5003,36,166
3_5003,25,372
3_5003,32,1139
3_5003,35,209
3_5003,39,89
3_5003,7,959
3_5003,1,2370
3_5003,17,8
3_5003,19,89
3_5003,34,66
3_5003,8,578
3_5003,41,874
3_5003,11,472
3_5003,16,102
3_5003,23,878
3_5003,24,1078
3_5003,26,62
3_5003,31,212
3_5003,37,1691
3_5003,4,629
3_5003,13,38
3_5003,21,115
3_5004,31,10
3_5004,4,269
3_5004,15,51
3_5004,23,476
3_5004,25,17
3_5004,40,2188
3_5004,54,936
3_5004,7,286
3_5004,18,192
3_5004,53,842
3_5004,8,475
3_5004,1,1037
3_5004,14,1376
3_5004,44,265
3_5004,58,480
3_5004,62,146
3_5004,21,1596
3_5004,3,162
3_5004,37,772
3_5004,39,535
3_5004,42,27
3_5004,46,406
3_5004,5,20
3_5004,19,877
3_5004,38,1159
3_5004,48,236
3_5004,51,658
3_5004,60,5
3_5004,47,323
3_5004,55,137
3_5004,6,529
3_5004,61,2
3_5004,11,935
3_5004,29,433
3_5004,20,424
3_5004,26,159
3_5004,52,53
3_5004,56,32
3_5004,57,34
3_5004,33,54
3_5004,41,415
3_5004,50,150
3_5004,12,1314
3_5004,17,770
3_5004,45,882
3_5004,10,359
3_5004,2,866
3_5004,24,1525
3_5004,49,289
3_5004,0,-34331
3_5004,35,1966
3_5004,22,464
3_5004,30,147
3_5004,36,513
3_5004,13,1491
3_5004,28,283
3_5004,32,546
3_5004,16,130
3_5004,27,1243
3_5004,34,981
3_5004,43,10
3_5004,9,514
3_5004,59,859
3_5005,18,153
3_5005,7,270
3_5005,36,483
3_5005,51,336
3_5005,34,1752
3_5005,1,1077
3_5005,59,859
3_5005,52,53
3_5005,43,448
3_5005,53,405
3_5005,54,826
3_5005,56,218
3_5005,14,1070
3_5005,16,246
3_5005,30,134
3_5005,5,5
3_5005,10,577
3_5005,13,428
3_5005,32,265
3_5005,48,286
3_5005,20,335
3_5005,24,1027
3_5005,29,688
3_5005,46,635
3_5005,21,1237
3_5005,28,201
3_5005,37,782
3_5005,39,517
3_5005,15,507
3_5005,9,1325
3_5005,4,288
3_5005,35,2119
3_5005,60,5
3_5005,61,2
3_5005,2,389
3_5005,22,600
3_5005,23,315
3_5005,49,76
3_5005,55,137
3_5005,62,146
3_5005,12,1649
3_5005,19,201
3_5005,25,684
3_5005,33,643
3_5005,57,34
3_5005,11,514
3_5005,27,835
3_5005,3,59
3_5005,31,137
3_5005,6,605
