2_5000,11,472
3_5005,45,775
3_5005,50,184
3_5005,0,-34502
3_5005,17,2180
3_5005,8,511
3_5005,40,1011
3_5005,41,365
3_5005,42,434
3_5005,38,509
3_5005,47,101
3_5005,26,181
3_5005,44,1188
3_5005,58,480
3_5006,11,472
3_5006,18,43
3_5006,38,206
3_5006,6,779
3_5006,1,2370
3_5006,17,8
3_5006,29,607
3_5006,4,629
3_5006,16,102
3_5006,23,878
3_5006,28,102
3_5006,34,66
3_5006,41,874
3_5006,13,38
3_5006,9,817
3_5006,35,209
3_5006,26,62
3_5006,3,210
3_5006,31,212
3_5006,40,33
3_5006,24,1078
3_5006,14,112
3_5006,2,255
3_5006,20,2060
3_5006,21,115
3_5006,32,1139
3_5006,8,578
3_5006,42,116
3_5006,12,1311
3_5006,10,224
3_5006,25,372
3_5006,30,488
3_5006,33,35
3_5006,39,89
3_5006,7,959
3_5006,0,-22970
3_5006,19,89
3_5006,22,193
3_5006,27,1583
3_5006,36,166
3_5006,37,1691
3_5006,5,1487
3_5006,15,113
3_5007,41,874
3_5007,10,224
3_5007,22,193
3_5007,31,212
3_5007,39,89
3_5007,20,1186
3_5007,6,779
3_5007,11,472
3_5007,14,986
3_5007,17,8
3_5007,19,89
3_5007,27,1583
3_5007,28,102
3_5007,29,607
3_5007,36,166
3_5007,1,2370
3_5007,2,255
3_5007,24,1078
3_5007,26,62
3_5007,5,1487
3_5007,40,33
3_5007,23,878
3_5007,7,959
3_5007,35,209
3_5007,9,817
3_5007,42,116
3_5007,12,1311
3_5007,18,43
3_5007,32,1139
3_5007,34,66
3_5007,3,210
3_5007,30,488
3_5007,33,35
3_5007,37,1691
3_5007,0,-22970
3_5007,13,38
3_5007,16,102
3_5007,21,115
3_5007,15,113
3_5007,25,372
3_5007,38,206
3_5007,4,629
3_5007,8,578
3_5008,0,-22970
3_5008,35,209
3_5008,37,1691
3_5008,4,629
3_5008,9,817
3_5008,41,874
3_5008,1,2370
3_5008,21,115
3_5008,31,212
3_5008,34,66
3_5008,36,166
3_5008,38,206
3_5008,8,578
3_5008,40,33
3_5008,14,112
3_5008,15,113
3_5008,19,89
3_5008,32,1139
3_5008,26,62
3_5008,39,89
3_5008,42,116
3_5008,10,224
3_5008,12,1311
3_5008,13,38
3_5008,2,255
3_5008,23,878
3_5008,27,1583
3_5008,20,2060
3_5008,25,372
3_5008,28,102
3_5008,5,1487
3_5008,11,472
3_5008,16,102
3_5008,18,43
3_5008,29,607
3_5008,3,210
3_5008,30,488
3_5008,33,35
3_5008,7,959
3_5008,17,8
3_5008,22,193
3_5008,24,1078
3_5008,6,779
3_5009,24,1078
3_5009,35,209
3_5009,37,1691
3_5009,4,629
3_5009,9,817
3_5009,40,33
3_5009,11,472
3_5009,16,102
3_5009,7,959
3_5009,41,874
3_5009,19,89
3_5009,27,1583
3_5009,12,1311
3_5009,29,607
3_5009,34,66
3_5009,38,206
3_5009,39,89
3_5009,21,115
3_5009,32,1139
3_5009,23,878
3_5009,26,62
3_5009,31,212
3_5009,17,8
3_5009,2,255
3_5009,30,488
3_5009,33,35
3_5009,5,1487
3_5009,20,1186
3_5009,22,193
3_5009,13,38
3_5009,14,986
3_5009,15,113
3_5009,18,43
3_5009,25,372
3_5009,3,210
3_5009,1,2370
3_5009,10,224
3_5009,42,116
3_5009,36,166
3_5009,6,779
3_5009,8,578
3_5009,0,-22970
3_5009,28,102
3_5010,27,835
3_5010,7,270
3_5010,35,2119
3_5010,56,218
3_5010,60,5
3_5010,14,1070
3_5010,16,246
3_5010,28,201
3_5010,45,775
3_5010,20,335
3_5010,22,600
3_5010,52,53
3_5010,53,405
3_5010,54,826
3_5010,57,34
3_5010,40,1011
3_5010,41,365
3_5010,55,137
3_5010,62,146
3_5010,15,507
3_5010,18,153
3_5010,33,643
3_5010,46,635
3_5010,12,1649
3_5010,21,1237
3_5010,61,2
3_5010,9,1325
3_5010,43,448
3_5010,38,509
3_5010,58,480
3_5010,17,2180
3_5010,19,201
3_5010,37,782
3_5010,10,577
3_5010,13,428
3_5010,3,59
3_5010,49,76
3_5010,11,514
3_5010,26,181
3_5010,30,134
3_5010,5,5
3_5010,34,1752
3_5010,32,265
3_5010,0,-34502
3_5010,1,1077
3_5010,36,483
3_5010,59,859
3_5010,29,688
3_5010,6,605
3_5010,50,184
3_5010,48,286
3_5010,47,101
3_5010,39,517
3_5010,42,434
3_5010,2,389
3_5010,8,511
3_5010,51,336
3_5010,24,1027
3_5010,31,137
3_5010,4,288
3_5010,44,1188
3_5010,23,315
3_5010,25,684
4_5000,14,1376
4_5000,25,17
4_5000,27,1243
4_5000,4,269
4_5000,48,236
4_5000,3,162
4_5000,56,32
4_5000,13,1491
4_5000,49,289
4_5000,52,53
4_5000,50,150
4_5000,51,658
4_5000,7,286
4_5000,58,480
4_5000,20,424
4_5000,28,283
4_5000,33,54
4_5000,42,27
4_5000,6,529
4_5000,36,513
4_5000,45,882
4_5000,35,1966
4_5000,38,1159
4_5000,46,406
4_5000,54,936
4_5000,31,10
4_5000,59,859
4_5000,1,1037
4_5000,10,359
4_5000,26,159
4_5000,29,433
4_5000,62,146
4_5000,15,51
4_5000,17,770
4_5000,18,192
4_5000,21,1596
4_5000,40,2188
4_5000,53,842
4_5000,61,2
4_5000,12,1314
4_5000,41,415
4_5000,47,323
4_5000,55,137
4_5000,8,475
4_5000,9,514
4_5000,11,935
4_5000,16,130
4_5000,24,1525
4_5000,32,546
4_5000,34,981
4_5000,37,772
4_5000,0,-34331
4_5000,39,535
4_5000,5,20
4_5000,30,147
4_5000,57,34
4_5000,2,866
4_5000,23,476
4_5000,60,5
4_5000,19,877
4_5000,22,464
4_5000,43,10
4_5000,44,265
4_5001,20,2060
4_5001,22,193
4_5001,26,62
4_5001,35,209
4_5001,39,89
4_5001,9,817
4_5001,21,115
4_5001,23,878
4_5001,34,66
4_5001,4,629
4_5001,14,112
4_5001,18,43
4_5001,24,1078
4_5001,27,1583
4_5001,33,35
4_5001,8,578
4_5001,41,874
4_5001,11,472
4_5001,12,1311
4_5001,15,113
4_5001,16,102
4_5001,25,372
4_5001,29,607
4_5001,3,210
4_5001,31,212
4_5001,36,166
4_5001,40,33
4_5001,17,8
4_5001,7,959
4_5001,0,-22970
4_5001,10,224
4_5001,30,488
4_5001,37,1691
4_5001,6,779
4_5001,42,116
4_5001,5,1487
4_5001,1,2370
4_5001,13,38
4_5001,19,89
4_5001,2,255
4_5001,28,102
4_5001,32,1139
4_5001,38,206
4_5002,16,130
4_5002,39,535
4_5002,4,269
4_5002,41,415
4_5002,45,882
4_5002,14,1376
4_5002,27,1243
4_5002,37,772
4_5002,47,323
4_5002,59,859
4_5002,61,2
4_5002,10,359
4_5002,20,424
4_5002,58,480
4_5002,19,877
4_5002,33,54
4_5002,6,529
4_5002,7,286
4_5002,11,935
4_5002,26,159
4_5002,43,10
4_5002,9,514
4_5002,12,1314
4_5002,2,866
4_5002,18,192
4_5002,25,17
4_5002,29,433
4_5002,32,546
4_5002,48,236
4_5002,21,1596
4_5002,23,476
4_5002,28,283
4_5002,36,513
4_5002,56,32
4_5002,60,5
4_5002,42,27
4_5002,51,658
4_5002,8,475
4_5002,3,162
4_5002,5,20
4_5002,1,1037
4_5002,15,51
4_5002,22,464
4_5002,30,147
4_5002,34,981
4_5002,35,1966
4_5002,24,1525
4_5002,40,2188
4_5002,49,289
4_5002,50,150
4_5002,54,936
4_5002,0,-34331
4_5002,13,1491
4_5002,17,770
4_5002,57,34
4_5002,62,146
4_5002,31,10
4_5002,44,265
4_5002,46,406
4_5002,52,53
4_5002,53,842
4_5002,55,137
4_5002,38,1159
4_5003,20,2060
4_5003,21,115
4_5003,28,102
4_5003,4,629
4_5003,13,38
4_5003,26,62
4_5003,31,212
4_5003,7,959
4_5003,40,33
4_5003,14,112
4_5003,27,1583
4_5003,42,116
4_5003,12,1311
4_5003,15,113
4_5003,19,89
4_5003,30,488
4_5003,34,66
4_5003,8,578
4_5003,18,43
4_5003,35,209
4_5003,38,206
4_5003,39,89
4_5003,9,817
4_5003,1,2370
4_5003,22,193
4_5003,24,1078
4_5003,3,210
4_5003,32,1139
4_5003,6,779
4_5003,33,35
4_5003,37,1691
4_5003,0,-22970
4_5003,11,472
4_5003,17,8
4_5003,23,878
4_5003,25,372
4_5003,29,607
4_5003,5,1487
4_5003,10,224
4_5003,16,102
4_5003,2,255
4_5003,36,166
4_5003,41,874
4_5004,37,772
4_5004,42,27
4_5004,47,323
4_5004,10,359
4_5004,14,1376
4_5004,21,1596
4_5004,3,162
4_5004,33,54
4_5004,23,476
4_5004,51,658
4_5004,54,936
4_5004,7,286
4_5004,18,192
4_5004,20,424
4_5004,27,1243
4_5004,38,1159
4_5004,11,935
4_5004,16,130
4_5004,2,866
4_5004,28,283
4_5004,53,842
4_5004,17,770
4_5004,19,877
4_5004,22,464
4_5004,30,147
4_5004,5,20
4_5004,52,53
4_5004,12,1314
4_5004,15,51
4_5004,31,10
4_5004,40,2188
4_5004,50,150
4_5004,13,1491
4_5004,34,981
4_5004,43,10
4_5004,62,146
4_5004,41,415
4_5004,46,406
4_5004,56,32
4_5004,26,159
4_5004,29,433
4_5004,32,546
4_5004,36,513
4_5004,45,882
4_5004,4,269
4_5004,48,236
4_5004,55,137
4_5004,0,-34331
4_5004,6,529
4_5004,35,1966
4_5004,39,535
4_5004,9,514
4_5004,1,1037
4_5004,25,17
4_5004,44,265
4_5004,58,480
4_5004,60,5
4_5004,24,1525
4_5004,57,34
4_5004,49,289
4_5004,8,475
4_5004,59,859
4_5004,61,2
4_5005,33,35
4_5005,36,166
4_5005,10,224
4_5005,11,472
4_5005,21,115
4_5005,27,1583
4_5005,23,878
4_5005,26,62
4_5005,3,210
4_5005,31,212
4_5005,5,1487
4_5005,40,33
4_5005,13,38
4_5005,14,986
4_5005,28,102
4_5005,29,607
4_5005,30,488
4_5005,37,1691
4_5005,24,1078
4_5005,39,89
4_5005,1,2370
4_5005,12,1311
4_5005,16,102
4_5005,17,8
4_5005,18,43
4_5005,19,89
4_5005,6,779
4_5005,15,113
4_5005,35,209
4_5005,41,874
4_5005,42,116
4_5005,2,255
4_5005,22,193
4_5005,32,1139
4_5005,4,629
4_5005,7,959
4_5005,8,578
4_5005,0,-22970
4_5005,20,1186
4_5005,25,372
4_5005,34,66
4_5005,38,206
4_5005,9,817
4_5006,12,1314
4_5006,45,882
4_5006,47,323
4_5006,19,877
4_5006,21,1596
4_5006,30,147
4_5006,7,286
4_5006,16,130
4_5006,33,54
4_5006,62,146
4_5006,11,935
4_5006,17,770
4_5006,28,283
4_5006,36,513
4_5006,42,27
4_5006,10,359
4_5006,15,51
4_5006,24,1525
4_5006,31,10
4_5006,39,535
4_5006,52,53
4_5006,37,772
4_5006,41,415
4_5006,54,936
4_5006,55,137
4_5006,61,2
4_5006,0,-34331
4_5006,13,1491
4_5006,22,464
4_5006,32,546
4_5006,35,1966
4_5006,4,269
4_5006,44,265
4_5006,1,1037
4_5006,26,159
4_5006,56,32
4_5006,58,480
4_5006,59,859
4_5006,18,192
4_5006,23,476
4_5006,57,34
4_5006,20,424
4_5006,2,866
4_5006,5,20
4_5006,27,1243
4_5006,3,162
4_5006,34,981
4_5006,46,406
4_5006,48,236
4_5006,49,289
4_5006,14,1376
4_5006,38,1159
4_5006,50,150
4_5006,53,842
4_5006,6,529
4_5006,9,514
4_5006,60,5
4_5006,25,17
4_5006,29,433
4_5006,40,2188
4_5006,43,10
4_5006,51,658
4_5006,8,475
4_5007,13,38
4_5007,28,102
4_5007,35,209
4_5007,36,166
4_5007,38,206
4_5007,14,986
4_5007,16,102
4_5007,24,1078
4_5007,1,2370
4_5007,17,8
4_5007,18,43
4_5007,22,193
4_5007,23,878
4_5007,30,488
4_5007,32,1139
4_5007,37,1691
4_5007,5,1487
4_5007,8,578
4_5007,40,33
4_5007,11,472
4_5007,3,210
4_5007,33,35
4_5007,7,959
4_5007,31,212
4_5007,34,66
4_5007,41,874
4_5007,12,1311
4_5007,20,1186
4_5007,27,1583
4_5007,39,89
4_5007,21,115
4_5007,42,116
4_5007,0,-22970
4_5007,10,224
4_5007,15,113
4_5007,19,89
4_5007,2,255
4_5007,25,372
4_5007,26,62
4_5007,29,607
4_5007,4,629
4_5007,6,779
4_5007,9,817
4_5008,21,115
4_5008,29,607
4_5008,38,206
4_5008,16,102
4_5008,26,62
4_5008,3,210
4_5008,36,166
4_5008,37,1691
4_5008,39,89
4_5008,4,629
4_5008,5,1487
4_5008,24,1078
4_5008,2,255
4_5008,23,878
4_5008,6,779
4_5008,8,578
4_5008,40,33
4_5008,12,1311
4_5008,14,986
4_5008,17,8
4_5008,30,488
4_5008,34,66
4_5008,13,38
4_5008,18,43
4_5008,19,89
4_5008,42,116
4_5008,1,2370
4_5008,25,372
4_5008,32,1139
4_5008,9,817
4_5008,41,874
4_5008,0,-22970
4_5008,22,193
4_5008,35,209
4_5008,7,959
4_5008,10,224
4_5008,15,113
4_5008,20,1186
4_5008,27,1583
4_5008,28,102
4_5008,31,212
4_5008,33,35
4_5008,11,472
4_5009,9,817
4_5009,14,986
4_5009,24,1078
4_5009,28,102
4_5009,33,35
4_5009,11,472
4_5009,12,1311
4_5009,21,115
4_5009,4,629
4_5009,16,102
4_5009,23,878
4_5009,35,209
4_5009,20,1186
4_5009,34,66
4_5009,36,166
4_5009,37,1691
4_5009,38,206
4_5009,1,2370
4_5009,18,43
4_5009,2,255
4_5009,41,874
4_5009,42,116
4_5009,30,488
4_5009,31,212
4_5009,5,1487
4_5009,40,33
4_5009,22,193
4_5009,25,372
4_5009,3,210
4_5009,39,89
4_5009,6,779
4_5009,7,959
4_5009,10,224
4_5009,19,89
4_5009,27,1583
4_5009,8,578
4_5009,15,113
4_5009,17,8
4_5009,32,1139
4_5009,29,607
4_5009,0,-22970
4_5009,13,38
4_5009,26,62
4_5010,60,5
4_5010,27,1243
4_5010,43,10
4_5010,51,658
4_5010,33,54
4_5010,35,1966
4_5010,21,1596
4_5010,34,981
4_5010,54,936
4_5010,56,32
4_5010,9,514
4_5010,26,159
4_5010,37,772
4_5010,40,2188
4_5010,53,842
4_5010,7,286
4_5010,17,770
4_5010,20,424
4_5010,46,406
4_5010,14,1376
4_5010,29,433
4_5010,4,269
4_5010,48,236
4_5010,52,53
4_5010,55,137
4_5010,15,51
4_5010,22,464
4_5010,36,513
4_5010,39,535
4_5010,50,150
4_5010,10,359
4_5010,19,877
4_5010,23,476
4_5010,32,546
4_5010,42,27
4_5010,59,859
4_5010,61,2
4_5010,0,-34331
4_5010,11,935
4_5010,24,1525
4_5010,1,1037
4_5010,44,265
4_5010,6,529
4_5010,28,283
4_5010,8,475
4_5010,57,34
4_5010,12,1314
4_5010,13,1491
4_5010,18,192
4_5010,41,415
4_5010,49,289
4_5010,62,146
4_5010,31,10
4_5010,38,1159
4_5010,47,323
4_5010,58,480
4_5010,16,130
4_5010,25,17
4_5010,30,147
4_5010,5,20
4_5010,2,866
4_5010,3,162
4_5010,45,882
5_5000,6,779
5_5000,20,2060
5_5000,27,1583
5_5000,28,102
5_5000,37,1691
5_5000,25,372
5_5000,30,488
5_5000,33,35
5_5000,36,166
5_5000,11,472
5_5000,12,1311
5_5000,17,8
5_5000,2,255
5_5000,38,206
5_5000,7,959
5_5000,14,112
5_5000,26,62
5_5000,5,1487
5_5000,41,874
5_5000,22,193
5_5000,34,66
5_5000,9,817
5_5000,10,224
5_5000,19,89
5_5000,4,629
5_5000,31,212
5_5000,8,578
5_5000,0,-22970
5_5000,15,113
5_5000,23,878
5_5000,3,210
5_5000,32,1139
5_5000,39,89
5_5000,13,38
5_5000,16,102
5_5000,18,43
5_5000,24,1078
5_5000,42,116
5_5000,40,33
5_5000,1,2370
5_5000,21,115
5_5000,29,607
5_5000,35,209
5_5001,11,472
5_5001,21,115
5_5001,26,62
5_5001,5,1487
5_5001,41,874
5_5001,1,2370
5_5001,16,102
5_5001,38,206
5_5001,22,193
5_5001,25,372
5_5001,29,607
5_5001,31,212
5_5001,37,1691
5_5001,10,224
5_5001,14,112
5_5001,2,255
5_5001,8,578
5_5001,39,89
5_5001,4,629
5_5001,6,779
5_5001,28,102
5_5001,30,488
5_5001,33,35
5_5001,17,8
5_5001,18,43
5_5001,20,2060
5_5001,42,116
5_5001,23,878
5_5001,3,210
5_5001,9,817
5_5001,34,66
5_5001,13,38
5_5001,19,89
5_5001,32,1139
5_5001,0,-22970
5_5001,15,113
5_5001,36,166
5_5001,35,209
5_5001,7,959
5_5001,40,33
5_5001,12,1311
5_5001,24,1078
5_5001,27,1583
5_5002,9,817
5_5002,1,2370
5_5002,11,472
5_5002,16,102
5_5002,31,212
5_5002,34,66
5_5002,38,206
5_5002,7,959
5_5002,40,33
5_5002,15,113
5_5002,19,89
5_5002,21,115
5_5002,29,607
5_5002,0,-22970
5_5002,14,112
5_5002,22,193
5_5002,28,102
5_5002,36,166
5_5002,39,89
5_5002,41,874
5_5002,30,488
5_5002,33,35
5_5002,42,116
5_5002,6,779
5_5002,13,38
5_5002,2,255
5_5002,20,2060
5_5002,23,878
5_5002,24,1078
5_5002,3,210
5_5002,35,209
5_5002,10,224
5_5002,12,1311
5_5002,18,43
5_5002,32,1139
5_5002,37,1691
5_5002,8,578
5_5002,17,8
5_5002,25,372
5_5002,26,62
5_5002,27,1583
5_5002,4,629
5_5002,5,1487
5_5003,5,20
5_5003,60,5
5_5003,34,981
5_5003,44,265
5_5003,45,882
5_5003,40,2188
5_5003,2,866
5_5003,24,1525
5_5003,29,433
5_5003,16,130
5_5003,18,192
5_5003,33,54
5_5003,35,1966
5_5003,47,323
5_5003,27,1243
5_5003,3,162
5_5003,31,10
5_5003,58,480
5_5003,10,359
5_5003,46,406
5_5003,9,514
5_5003,53,842
5_5003,62,146
5_5003,1,1037
5_5003,39,535
5_5003,51,658
5_5003,12,1314
5_5003,21,1596
5_5003,38,1159
5_5003,11,935
5_5003,13,1491
5_5003,56,32
5_5003,7,286
5_5003,26,159
5_5003,48,236
5_5003,49,289
5_5003,50,150
5_5003,6,529
5_5003,23,476
5_5003,25,17
